param_set,h_state,n,z,barrier_logret,barrier,p_surv_true,p_surv_bridge,p_surv_varmatch,p_surv_edgeworth,p_surv_mc,mc_se,p_ko_true,p_ko_bridge,p_ko_varmatch,p_ko_edgeworth,abs_err_bridge,rel_err_bridge,rel_err_varmatch,rel_err_edgeworth,mc_z
A_equity_psi095,stressed,21,-2.0,-0.14754687296453098,DOWN,0.029290326316112614,0.02275013194817922,0.02307460324043196,0.02936951813603774,0.02932835,3.77281057765212e-05,0.029290326316112614,0.02275013194817922,0.02307460324043196,0.02936951813603774,-0.006540194367933395,-0.2232885457590697,-0.21221078278876607,0.0027036851372175957,-1.0078344275383309
A_equity_psi095,stressed,21,-1.5,-0.11071350328439501,DOWN,0.0729412194864466,0.06680720126885809,0.06738945128850393,0.07289186385001581,0.072952,5.8150670278811245e-05,0.0729412194864466,0.06680720126885809,0.06738945128850393,0.07289186385001581,-0.006134018217588522,-0.08409536145372917,-0.07611290621449321,-0.0006766494552503167,-0.18538932572414943
A_equity_psi095,stressed,21,-1.0,-0.07388013360425905,DOWN,0.15841416923814766,0.15865525393145707,0.15937909245352427,0.1583212021355755,0.15844645,8.165206033819859e-05,0.15841416923814766,0.15865525393145707,0.15937909245352427,0.1583212021355755,0.0002410846933094124,0.001521863192344772,0.006091142099328379,-0.0005868610302933998,-0.3953453436278476
A_equity_psi095,stressed,21,-0.5,-0.03704676392412309,DOWN,0.2979513218854285,0.3085375387259869,0.30906353903776185,0.2979156988064492,0.29802744999999997,0.00010227587680065433,0.2979513218854285,0.3085375387259869,0.30906353903776185,0.2979156988064492,0.010586216840558382,0.03553002139265256,0.03729541148539136,-0.00011956006354959518,-0.7443408646581754
A_equity_psi095,stressed,21,0.5,0.036619975436148845,UP,0.6805742110573142,0.6914624612740131,0.6909364609622382,0.6805323123332743,0.6805713,0.00010425785737439907,0.3194257889426858,0.3085375387259869,0.30906353903776185,0.31946768766672573,-0.010888250216698925,-0.034086947872116205,-0.03244024203312916,0.0001311688833221967,0.027921706694483545
A_equity_psi095,stressed,21,1.0,0.07345334511628482,UP,0.8416702783282901,0.8413447460685429,0.8406209075464757,0.841560959665375,0.8416482,8.163225897296537e-05,0.1583297216717099,0.15865525393145707,0.15937909245352433,0.15843904033462497,0.00032553225974718547,0.0020560401187476544,0.0066277561201697,0.0006904494100087461,0.2704608272259816
A_equity_psi095,stressed,21,1.5,0.11028671479642078,UP,0.9402676145031433,0.9331927987311419,0.9326105487114961,0.9402325912439307,0.9402862,5.298493413082781e-05,0.059732385496856666,0.06680720126885809,0.06738945128850393,0.05976740875606934,0.007074815772001419,0.11844187559483493,0.12818951943665818,0.000586336188005036,-0.3507694623293558
A_equity_psi095,stressed,21,2.0,0.14712008447655675,UP,0.9837364907579218,0.9772498680518208,0.976925396759568,0.9838669446434727,0.9837412999999999,2.827928170412729e-05,0.0162635092420782,0.02275013194817921,0.02307460324043198,0.016133055356527315,0.0064866227061010084,0.39884520674777374,0.41879608496372933,-0.008021263037952775,-0.17006238448510275
A_equity_psi095,stressed,21,2.5,0.1839534541566927,UP,0.9969763991810807,0.9937903346742238,0.9936582152611277,0.9971099175223374,0.99698985,1.2249671724238074e-05,0.003023600818919281,0.006209665325776159,0.006341784738872258,0.0028900824776626477,0.0031860645068568783,1.0537318573672256,1.0974279075433604,-0.04415871976921754,-1.098055459937054
A_equity_psi095,stressed,21,3.0,0.22078682383682868,UP,0.9996374821477338,0.9986501019683699,0.9986098505093566,0.9996504756314832,0.99964155,4.232738661396285e-06,0.0003625178522661532,0.0013498980316301035,0.001390149490643422,0.0003495243685167626,0.0009873801793639503,2.723673256893942,2.8347062964027567,-0.035842327952034285,-0.9610449856597436
A_equity_psi095,stressed,63,-3.0,-0.3417240108440872,DOWN,0.0037600476603845134,0.0013498980316300957,0.001425606060311709,0.0038471835655724883,0.0037338999999999996,1.3638105031102944e-05,0.0037600476603845134,0.0013498980316300957,0.001425606060311709,0.0038471835655724883,-0.0024101496287544178,-0.6409891167464481,-0.620854257957485,0.023174149122105556,1.917250257633423
A_equity_psi095,stressed,63,-2.5,-0.2846074431388805,DOWN,0.011325548619129266,0.006209665325776139,0.0064572833413061,0.011527120088626141,0.011300099999999999,2.3635152102969857e-05,0.011325548619129266,0.006209665325776139,0.0064572833413061,0.011527120088626141,-0.005115883293353127,-0.45171174177930884,-0.42984807549194465,0.01779794306444574,1.076727537796131
A_equity_psi095,stressed,63,-2.0,-0.22749087543367377,DOWN,0.030723566552853243,0.02275013194817922,0.02335649462500214,0.030853215792913814,0.030746899999999997,3.8601508798534336e-05,0.030723566552853243,0.02275013194817922,0.02335649462500214,0.030853215792913814,-0.007973434604674024,-0.259521777556569,-0.23978570050380227,0.004219862945844446,-0.6044698218542168
A_equity_psi095,stressed,63,-1.5,-0.17037430772846707,DOWN,0.07430822217060329,0.06680720126885809,0.06789284893746149,0.0742312271633956,0.07425949999999999,5.8628077785733985e-05,0.07430822217060329,0.06680720126885809,0.06789284893746149,0.0742312271633956,-0.007501020901745203,-0.10094469605965954,-0.08633463492657417,-0.0010361573047854287,0.831038172210927
A_equity_psi095,stressed,63,-1.0,-0.11325774002326035,DOWN,0.15861463531964992,0.15865525393145707,0.16000274176957588,0.1584696242915998,0.15862289999999998,8.168894731500526e-05,0.15861463531964992,0.15865525393145707,0.16000274176957588,0.1584696242915998,4.061861180715276e-05,0.0002560836314082597,0.008751439910501074,-0.0009142348545446839,-0.10117256522099621
A_equity_psi095,stressed,63,-0.5,-0.056141172318053635,DOWN,0.2960983339836112,0.3085375387259869,0.3095157935909356,0.29602989398953683,0.29599139999999996,0.0001020736257671552,0.2960983339836112,0.3085375387259869,0.3095157935909356,0.29602989398953683,0.012439204742375698,0.04201038410119592,0.04531420162623097,-0.00023113940951164616,1.0476161967162383
A_equity_psi095,stressed,63,0.5,0.05809196309235979,UP,0.6780752294534848,0.6914624612740131,0.6904842064090644,0.6779906796560974,0.67810435,0.00010446981655603212,0.32192477054651525,0.3085375387259869,0.3095157935909356,0.3220093203439026,-0.013387231820528367,-0.04158496967413084,-0.03854620113423874,0.0002626383712065145,-0.27874602899922146
A_equity_psi095,stressed,63,1.0,0.1152085307975665,UP,0.841436919421283,0.8413447460685429,0.8399972582304241,0.8412665655821578,0.84141545,8.168093326262632e-05,0.15856308057871704,0.15865525393145707,0.16000274176957585,0.15873343441784216,9.217335274003258e-05,0.0005813039984063254,0.009079422433043008,0.0010743600496620287,0.2628449556761877
A_equity_psi095,stressed,63,1.5,0.17232509850277322,UP,0.9415360430496269,0.9331927987311419,0.9321071510625385,0.9414958394304417,0.94153595,5.246237109104862e-05,0.0584639569503731,0.06680720126885809,0.0678928489374615,0.05850416056955832,0.008343244318484988,0.142707486008296,0.1612770068760841,0.0006876650381250489,0.0017736450899446794
A_equity_psi095,stressed,63,2.0,0.22944166620797993,UP,0.9848878364342744,0.9772498680518208,0.9766435053749979,0.9851182452507905,0.9848595,2.730500504057205e-05,0.015112163565725645,0.02275013194817921,0.02335649462500211,0.014881754749209497,0.007637968382453564,0.5054185887569705,0.5455427360496939,-0.015246580379709128,1.037774365258375
A_equity_psi095,stressed,63,2.5,0.28655823391318663,UP,0.9974514852315157,0.9937903346742238,0.9935427166586939,0.9976754643258205,0.9974287,1.1324064077318765e-05,0.002548514768484278,0.006209665325776159,0.00645728334130613,0.002324535674179451,0.003661150557291881,1.4365820447920497,1.5337437401418637,-0.08788612766722868,2.01210725762434
A_equity_psi095,stressed,63,3.0,0.34367480161839337,UP,0.9997407155731373,0.9986501019683699,0.9985743939396883,0.999755438236036,0.9997379999999999,3.618918133203405e-06,0.0002592844268627381,0.0013498980316301035,0.0014256060603117238,0.00024456176396403517,0.0010906136047673654,4.206244154203377,4.4982324914809535,-0.05678190193233986,0.7503825832483243
B_equity_psi098,calm,5,-3.0,-0.06053268266826559,DOWN,0.002616583376196413,0.0013498980316300957,0.001357435477112184,0.0026305972318337763,0.00261095,1.1410813008511168e-05,0.002616583376196413,0.0013498980316300957,0.001357435477112184,0.0026305972318337763,-0.0012666853445663174,-0.4840989804068961,-0.48121833630028826,0.005355784098015045,0.49368753937263304
B_equity_psi098,calm,5,-2.5,-0.05037906121720545,DOWN,0.009038605290558666,0.006209665325776139,0.006234488653217511,0.00910711487603411,0.00904435,2.11690223926437e-05,0.009038605290558666,0.006209665325776139,0.006234488653217511,0.00910711487603411,-0.0028289399647825264,-0.31298412463452896,-0.31023775761844724,0.007579663374282522,-0.27137339338496536
B_equity_psi098,calm,5,-2.0,-0.040225439766145316,DOWN,0.027214415333508546,0.02275013194817922,0.022811262021100766,0.027289718649071638,0.02724985,3.640556070186418e-05,0.027214415333508546,0.02275013194817922,0.022811262021100766,0.027289718649071638,-0.004464283385329327,-0.16404112785890157,-0.16179488915884474,0.002767037786418009,-0.9733311562384122
B_equity_psi098,calm,5,-1.5,-0.030071818315085177,DOWN,0.07079198711790302,0.06680720126885809,0.06691712942455044,0.07078794372546957,0.07087584999999999,5.738138512592775e-05,0.07079198711790302,0.06680720126885809,0.06691712942455044,0.07078794372546957,-0.003984785849044936,-0.056288656545384626,-0.05473582323517858,-5.711652685665909e-05,-1.4614997862621393
B_equity_psi098,calm,5,-1.0,-0.019918196864025038,DOWN,0.15791038981174843,0.15865525393145707,0.15879212077462418,0.15783682176947636,0.1579976,8.155806675184196e-05,0.15791038981174843,0.15865525393145707,0.15879212077462418,0.15783682176947636,0.0007448641197086436,0.004717005135612845,0.005583742551246292,-0.00046588474868420216,-1.0693018082063335
B_equity_psi098,calm,5,-0.5,-0.009764575412964901,DOWN,0.30066026181384997,0.3085375387259869,0.3086370876577372,0.3006175975760174,0.3007013,0.00010253780734253877,0.30066026181384997,0.3085375387259869,0.3086370876577372,0.3006175975760174,0.00787727691213691,0.02619992700270456,0.026531028063914726,-0.0001419018182687942,-0.4002249239925769
B_equity_psi098,calm,5,0.5,0.010542667489155376,UP,0.6846892806418867,0.6914624612740131,0.6913629123422629,0.6846484013131297,0.6847590499999999,0.00010389035187068688,0.3153107193581133,0.3085375387259869,0.3086370876577371,0.31535159868687035,-0.0067731806321263965,-0.021480971677444862,-0.021165254749225954,0.00012964776091434495,-0.6715672519816424
B_equity_psi098,calm,5,1.0,0.020696288940215517,UP,0.8422192300566284,0.8413447460685429,0.8412078792253759,0.8421479117357522,0.8421807499999999,8.152065412368037e-05,0.15778076994337165,0.15865525393145707,0.15879212077462412,0.1578520882642478,0.0008744839880854283,0.005542399041399565,0.006409848498112013,0.00045200895458770034,0.4720283103966626
B_equity_psi098,calm,5,1.5,0.030849910391275655,UP,0.9382192518974841,0.9331927987311419,0.9330828705754496,0.9382343632717027,0.9381837,5.38493490926596e-05,0.06178074810251588,0.06680720126885809,0.06691712942455041,0.06176563672829727,0.005026453166342204,0.08135953870292342,0.08313886574360478,-0.0002445968150715427,0.6602103476309485
B_equity_psi098,calm,5,2.0,0.041003531842335794,UP,0.9816549566106624,0.9772498680518208,0.9771887379788993,0.9817505298774847,0.9816636999999999,3.000006750185243e-05,0.018345043389337623,0.02275013194817921,0.02281126202110073,0.01824947012251532,0.004405088558841586,0.24012418315684553,0.24345642236850376,-0.005209759649729167,-0.29144565548061013
B_equity_psi098,calm,5,2.5,0.05115715329339593,UP,0.9959755811672584,0.9937903346742238,0.9937655113467825,0.9960363973559797,0.99595715,1.4188913921091314e-05,0.0040244188327416275,0.006209665325776159,0.006234488653217518,0.003963602644020292,0.0021852464930345317,0.5429967863324595,0.549164963272544,-0.015111794087273098,1.2989836544865838
B_equity_psi098,calm,5,3.0,0.06131077474445607,UP,0.9993607740238678,0.9986501019683699,0.9986425645228878,0.999354322279637,0.99935955,5.657030386163277e-06,0.0006392259761321961,0.0013498980316301035,0.001357435477112201,0.0006456777203629471,0.0007106720554979074,1.1117696746274524,1.1235611940017194,0.010093057027796299,0.21637215716789923
B_equity_psi098,calm,21,-3.0,-0.1313414705111148,DOWN,0.004042805675672501,0.0013498980316300957,0.0013830854500880977,0.004171242426168625,0.0040684499999999995,1.423358338085037e-05,0.004042805675672501,0.0013498980316300957,0.0013830854500880977,0.004171242426168625,-0.002692907644042405,-0.6660987096775195,-0.6578897030815045,0.031769211977956284,-1.801677317744199
B_equity_psi098,calm,21,-2.5,-0.1091980031416433,DOWN,0.0118061689342005,0.006209665325776139,0.00631867615526071,0.012077648635494657,0.0118598,2.4206554618447134e-05,0.0118061689342005,0.006209665325776139,0.00631867615526071,0.012077648635494657,-0.005596503608424361,-0.47403214705934155,-0.46479876829844774,0.02299473290677087,-2.215559655012984
B_equity_psi098,calm,21,-2.0,-0.08705453577217177,DOWN,0.03129358667420412,0.02275013194817922,0.023018007637996413,0.03144119289865059,0.03129865,3.8935232132433595e-05,0.03129358667420412,0.02275013194817922,0.023018007637996413,0.03144119289865059,-0.008543454726024902,-0.27300976442778385,-0.2644496817307752,0.004716820285996313,-0.13004483390913604
B_equity_psi098,calm,21,-1.5,-0.06491106840270025,DOWN,0.07452045777001204,0.06680720126885809,0.06728811120110643,0.07438219779939637,0.07451044999999999,5.8719096675923836e-05,0.07452045777001204,0.06680720126885809,0.06728811120110643,0.07438219779939637,-0.007713256501153953,-0.10350522167964814,-0.09705182691209917,-0.0018553290566514795,0.1704346725100417
B_equity_psi098,calm,21,-1.0,-0.04276760103322874,DOWN,0.15773835943024883,0.15865525393145707,0.15925330270034227,0.15754169069923288,0.15778825,8.151414748572596e-05,0.15773835943024883,0.15865525393145707,0.15925330270034227,0.15754169069923288,0.000916894501208243,0.005812755404075883,0.009604152569897492,-0.0012468034517812972,-0.6120479854113201
B_equity_psi098,calm,21,-0.5,-0.02062413366375722,DOWN,0.2937823517426824,0.3085375387259869,0.3089722143015829,0.2937185567039716,0.29388955,0.0001018622827097258,0.2937823517426824,0.3085375387259869,0.3089722143015829,0.2937185567039716,0.014755186983304469,0.05022489232514626,0.05170447601360667,-0.00021715068428162983,-1.0523842041029718
B_equity_psi098,calm,21,0.5,0.02366280107518582,UP,0.6767777871768778,0.6914624612740131,0.691027785698417,0.6766992207244024,0.6767676,0.00010458327460160666,0.32322221282312225,0.3085375387259869,0.30897221430158295,0.32330077927559764,-0.014684674097135364,-0.045432131563220554,-0.0440873119365016,0.0002430725654315929,0.09740732365223741
B_equity_psi098,calm,21,1.0,0.045806268444657336,UP,0.8425722192420878,0.8413447460685429,0.8407466972996578,0.8423246095418032,0.8425842,8.143588660478978e-05,0.1574277807579122,0.15865525393145707,0.15925330270034221,0.15767539045819678,0.0012274731735448796,0.007797055688871405,0.011595932646965616,0.001572846286039927,-0.14711889821182744
B_equity_psi098,calm,21,1.5,0.06794973581412886,UP,0.943765966780314,0.9331927987311419,0.9327118887988936,0.943653851916421,0.9437338999999999,5.152680304744387e-05,0.05623403321968601,0.06680720126885809,0.06728811120110645,0.05634614808357896,0.010573168049172077,0.18802080241811106,0.19657273982529688,0.001993719060750302,0.6223320372615111
B_equity_psi098,calm,21,2.0,0.09009320318360038,UP,0.9864206784017628,0.9772498680518208,0.9769819923620036,0.9867234113401905,0.98643205,2.58687663041655e-05,0.01357932159823716,0.02275013194817921,0.02301800763799644,0.013276588659809518,0.009170810349942049,0.6753511420727075,0.6950778778952104,-0.022293671759489174,-0.4395879611519459
B_equity_psi098,calm,21,2.5,0.1122366705530719,UP,0.9979807998554219,0.9937903346742238,0.9936813238447393,0.9983071891083186,0.9979927999999999,1.0007924980530583e-05,0.002019200144578126,0.006209665325776159,0.006318676155260716,0.0016928108916813844,0.004190465181198033,2.0753094696680265,2.1292966040178674,-0.16164284346608668,-1.199064201757438
B_equity_psi098,calm,21,3.0,0.1343801379225434,UP,0.9998332655435531,0.9986501019683699,0.9986169145499119,0.9998583493961652,0.9998372,2.8528363456275854e-06,0.000166734456446882,0.0013498980316301035,0.0013830854500881395,0.00014165060383475314,0.0011831635751832215,7.096095194697515,7.295138746733857,-0.15044192512253782,-1.379138502947667
B_equity_psi098,calm,63,-3.0,-0.24962166145979833,DOWN,0.00489366956053483,0.0013498980316300957,0.0014297927384463592,0.005147705416292936,0.00485645,1.554487879502564e-05,0.00489366956053483,0.0013498980316300957,0.0014297927384463592,0.005147705416292936,-0.0035437715289047345,-0.7241542333555997,-0.7078280989838438,0.05191111753984916,2.3943294139250804
B_equity_psi098,calm,63,-2.5,-0.2073633073796853,DOWN,0.013326856039468482,0.006209665325776139,0.006470868085947371,0.013785980295304819,0.0133072,2.5622372142978833e-05,0.013326856039468482,0.006209665325776139,0.006470868085947371,0.013785980295304819,-0.007117190713692343,-0.5340487428253333,-0.514449014322402,0.034451055408462855,0.7671436258437291
B_equity_psi098,calm,63,-2.0,-0.16510495329957234,DOWN,0.03343896572204463,0.02275013194817922,0.023389544200107183,0.03362721124482925,0.03345895,4.0211596761301336e-05,0.03343896572204463,0.02275013194817922,0.023389544200107183,0.03362721124482925,-0.010688833773865414,-0.3196520449440457,-0.30053027373727564,0.00562952587557207,-0.4969779756321467
B_equity_psi098,calm,63,-1.5,-0.12284659921945937,DOWN,0.07652775191319461,0.06680720126885809,0.06795172148249504,0.07624248079622534,0.07654815,5.945104467795507e-05,0.07652775191319461,0.06680720126885809,0.06795172148249504,0.07624248079622534,-0.009720550644336523,-0.1270199424564639,-0.11206431936518087,-0.003727681917180242,-0.34310728963440573
B_equity_psi098,calm,63,-1.0,-0.08058824513934637,DOWN,0.15797622061794536,0.15865525393145707,0.16007554798600143,0.15767090595728994,0.1580377,8.156647351448989e-05,0.15797622061794536,0.15865525393145707,0.16007554798600143,0.15767090595728994,0.0006790333135117121,0.004298326107914099,0.013288882085191472,-0.0019326621402964358,-0.7537334814863558
B_equity_psi098,calm,63,-0.5,-0.03832989105923339,DOWN,0.29077171549237224,0.3085375387259869,0.3095685343790894,0.2907020331925386,0.29072339999999997,0.00010153898635563724,0.29077171549237224,0.3085375387259869,0.3095685343790894,0.2907020331925386,0.01776582323361464,0.06109886996240764,0.06464459190911308,-0.00023964607326274035,0.4758319351647997
B_equity_psi098,calm,63,0.5,0.04618681710099258,UP,0.6724269933158991,0.6914624612740131,0.6904314656209106,0.672326840946403,0.6724122499999999,0.00010494618312822026,0.32757300668410094,0.3085375387259869,0.3095685343790894,0.32767315905359695,-0.01903546795811406,-0.05811061219849274,-0.054963235485317015,0.00030574060576545774,0.14048453654680282
B_equity_psi098,calm,63,1.0,0.08844517118110556,UP,0.8423512251402095,0.8413447460685429,0.8399244520139986,0.8419334914278093,0.8423370499999999,8.148783677260214e-05,0.15764877485979045,0.15865525393145707,0.16007554798600143,0.15806650857219073,0.0010064790716666216,0.006384312675831215,0.015393542565549912,0.002649774555950751,0.17395406199312455
B_equity_psi098,calm,63,1.5,0.13070352526121856,UP,0.9463990896497501,0.9331927987311419,0.9320482785175049,0.9461230193079386,0.94636575,5.037738568287287e-05,0.05360091035024994,0.06680720126885809,0.06795172148249506,0.05387698069206137,0.013206290918608143,0.24638184001564373,0.2677344664199011,0.005150478602088562,0.6617979336984007
B_equity_psi098,calm,63,2.0,0.17296187934133153,UP,0.9885951392601078,0.9772498680518208,0.9766104557998928,0.9891042113479903,0.9885621,2.377716868021059e-05,0.01140486073989222,0.02275013194817921,0.023389544200107193,0.010895788652009686,0.011345271208286989,0.9947750759115543,1.0508399649541211,-0.04463641420029692,1.3895371880538179
B_equity_psi098,calm,63,2.5,0.2152202334214445,UP,0.9987059141075667,0.9937903346742238,0.9935291319140527,0.9993215375189586,0.9987009499999999,8.054075160953077e-06,0.0012940858924332943,0.006209665325776159,0.006470868085947323,0.0006784624810414197,0.004915579433342865,3.79849549561197,4.000338944874847,-0.47572067278649194,0.616347310843518
B_equity_psi098,calm,63,3.0,0.2574785875015575,UP,0.9999364018805241,0.9986501019683699,0.9985702072615537,0.9999880220672647,0.9999366,1.7803929848463112e-06,6.359811947587168e-05,0.0013498980316301035,0.001429792738446345,1.1977932735329766e-05,0.0012862999121542318,20.22543941165175,21.48168263825458,-0.8116621555158712,-0.1112785084592062
B_equity_psi098,neutral,5,-3.0,-0.08431701277443897,DOWN,0.0022306290283045094,0.0013498980316300957,0.0013575776332477277,0.0022354020068573576,0.00222375,1.0532817872909775e-05,0.0022306290283045094,0.0013498980316300957,0.0013575776332477277,0.0022354020068573576,-0.0008807309966744137,-0.3948352619367879,-0.3913924655236751,0.0021397455570979253,0.6531042677764405
B_equity_psi098,neutral,5,-2.5,-0.07023110852896369,DOWN,0.008255045611308964,0.006209665325776139,0.006234956450577587,0.008281556937775571,0.00826125,2.0239814917740236e-05,0.008255045611308964,0.006209665325776139,0.006234956450577587,0.008281556937775571,-0.002045380285532825,-0.24777334757917813,-0.2447096304306259,0.0032115299799540826,-0.30654374638559734
B_equity_psi098,neutral,5,-2.0,-0.05614520428348841,DOWN,0.02607653955033351,0.02275013194817922,0.022812413275884215,0.026106162358810102,0.02610705,3.5654924773143995e-05,0.02607653955033351,0.02275013194817922,0.022812413275884215,0.026106162358810102,-0.0033264076021542917,-0.1275632296123336,-0.1251748249858386,0.0011359946138333507,-0.8557148797988801
B_equity_psi098,neutral,5,-1.5,-0.042059300038013135,DOWN,0.06989275301669884,0.06680720126885809,0.06691919864468368,0.069891223877247,0.0699748,5.704311116115448e-05,0.06989275301669884,0.06680720126885809,0.06691919864468368,0.069891223877247,-0.0030855517478407535,-0.04414694821226388,-0.04254453063688468,-2.187836915615179e-05,-1.4383328964889592
B_equity_psi098,neutral,5,-1.0,-0.027973395792537856,DOWN,0.15832123117340635,0.15865525393145707,0.15879469614508945,0.15829282050967292,0.1583962,8.16415490087316e-05,0.15832123117340635,0.15865525393145707,0.15879469614508945,0.15829282050967292,0.0003340227580507227,0.0021097786795560834,0.0029905336648407208,-0.0001794494871147012,-0.9182680571827161
B_equity_psi098,neutral,5,-0.5,-0.01388749154706258,DOWN,0.3029074545523808,0.3085375387259869,0.3086389604270305,0.3028917250974574,0.3029653,0.00010275634714088878,0.3029074545523808,0.3085375387259869,0.3086389604270305,0.3028917250974574,0.005630084173606109,0.018586812866411374,0.01892164021885629,-5.192825295977181e-05,-0.5629379520460049
B_equity_psi098,neutral,5,0.5,0.014284316943887975,UP,0.6863030463514359,0.6914624612740131,0.6913610395729695,0.6862877558903195,0.6863939,0.0001037442347327446,0.3136969536485641,0.3085375387259869,0.30863896042703054,0.31371224410968046,-0.00515941492257721,-0.016447131100792656,-0.01612382002026083,4.8742778463505296e-05,-0.8757464817022473
B_equity_psi098,neutral,5,1.0,0.028370221189363252,UP,0.8417238432395528,0.8413447460685429,0.8412053038549105,0.8416957570601522,0.841661,8.162958034388893e-05,0.15827615676044715,0.15865525393145707,0.15879469614508945,0.1583042429398478,0.00037909717100992335,0.0023951628518734595,0.003276168661506724,0.00017745047627832218,0.7698586626087109
B_equity_psi098,neutral,5,1.5,0.04245612543483853,UP,0.9367309281280989,0.9331927987311419,0.9330808013553163,0.936734517748315,0.9366994,5.444889209355956e-05,0.06326907187190112,0.06680720126885809,0.06691919864468365,0.06326548225168505,0.0035381293969569683,0.05592194246377609,0.057692118199123135,-5.6735781162382506e-05,0.57904076440616
B_equity_psi098,neutral,5,2.0,0.056542029680313806,UP,0.9804973945594847,0.9772498680518208,0.9771875867241158,0.9805329446745564,0.9805051499999999,3.091504631988895e-05,0.019502605440515297,0.02275013194817921,0.022812413275884236,0.019467055325443572,0.0032475265076639115,0.16651757210436113,0.16971105965631877,-0.0018228392703814001,-0.250862975749261
B_equity_psi098,neutral,5,2.5,0.07062793392578909,UP,0.9954712298427971,0.9937903346742238,0.9937650435494224,0.9954959110161932,0.9954512999999999,1.5046610174239375e-05,0.004528770157202877,0.006209665325776159,0.006234956450577589,0.004504088983806831,0.001680895168573282,0.3711593015821011,0.37674384747944695,-0.005449862222924132,1.3245403826116262
B_equity_psi098,neutral,5,3.0,0.08471383817126436,UP,0.9992234193309254,0.9986501019683699,0.9986424223667523,0.9992223955419315,0.9992248499999999,6.223139003770359e-06,0.0007765806690746002,0.0013498980316301035,0.0013575776332477307,0.0007776044580685149,0.0005733173625555033,0.73825860646092,0.7481476005132425,0.0013183292279662644,-0.2298950856915926
B_equity_psi098,neutral,21,-3.0,-0.1723717474235544,DOWN,0.0034335930128741587,0.0013498980316300957,0.0013847837252696218,0.003498912155368552,0.00345875,1.3127808691432209e-05,0.0034335930128741587,0.0013498980316300957,0.0013847837252696218,0.003498912155368552,-0.002083694981244063,-0.6068555514387722,-0.5966954382545006,0.019023554116484126,-1.9163127462590037
B_equity_psi098,neutral,21,-2.5,-0.14350423396407314,DOWN,0.010716086285546877,0.006209665325776139,0.006324234721634479,0.010854871320251699,0.0107688,2.307903104465358e-05,0.010716086285546877,0.006209665325776139,0.006324234721634479,0.010854871320251699,-0.004506420959770738,-0.42052861834909727,-0.409837271451969,0.01295109343156419,-2.284052322263082
B_equity_psi098,neutral,21,-2.0,-0.11463672050459182,DOWN,0.02983606513256465,0.02275013194817922,0.02303162722823623,0.029905766901127628,0.02985005,3.805195524736461e-05,0.02983606513256465,0.02275013194817922,0.02303162722823623,0.029905766901127628,-0.00708593318438543,-0.23749556628536347,-0.22806083423184703,0.0023361582116571684,-0.36752033750800256
B_equity_psi098,neutral,21,-1.5,-0.08576920704511053,DOWN,0.07343048751428938,0.06680720126885809,0.06731250682006923,0.07335265036568495,0.07342554999999999,5.832419824091438e-05,0.07343048751428938,0.06680720126885809,0.06731250682006923,0.07335265036568495,-0.006623286245431292,-0.09019804266099171,-0.08331662911851982,-0.001060011328254966,0.08465635942375832
B_equity_psi098,neutral,21,-1.0,-0.05690169358562925,DOWN,0.15833420890418615,0.15865525393145707,0.15928359152319801,0.1582375417212422,0.15838649999999999,8.163951962216617e-05,0.15833420890418615,0.15865525393145707,0.15928359152319801,0.1582375417212422,0.00032104502727092754,0.002027641591118213,0.005996067593872746,-0.0006105262003264066,-0.6405120468107366
B_equity_psi098,neutral,21,-0.5,-0.02803418012614796,DOWN,0.2968753901855148,0.3085375387259869,0.3089942075554712,0.2968517701091148,0.29696469999999997,0.0001021706115751354,0.2968753901855148,0.3085375387259869,0.3089942075554712,0.2968517701091148,0.011662148540472095,0.03928297503267119,0.04082122591024962,-7.956225804112438e-05,-0.8741243015806527
B_equity_psi098,neutral,21,0.5,0.029700846792814622,UP,0.6793365295993511,0.6914624612740131,0.6910057924445288,0.679307729956297,0.6793412999999999,0.00010436395666276394,0.3206634704006489,0.3085375387259869,0.30899420755547125,0.32069227004370304,-0.012125931674662027,-0.037815132667002684,-0.03639099530295001,8.981267188978648e-05,-0.0457092735976802
B_equity_psi098,neutral,21,1.0,0.05856836025229591,UP,0.8417681002058813,0.8413447460685429,0.840716408476802,0.8416492646541026,0.8417528999999999,8.161034309505078e-05,0.15823189979411867,0.15865525393145707,0.15928359152319804,0.1583507353458974,0.0004233541373384053,0.002675529636497109,0.006646521532306497,0.0007510214560612552,0.18625342456546817
B_equity_psi098,neutral,21,1.5,0.0874358737117772,UP,0.941253374250285,0.9331927987311419,0.9326874931799307,0.9411785554308021,0.9412474,5.2583616630218926e-05,0.05874662574971501,0.06680720126885809,0.06731250682006928,0.05882144456919791,0.008060575519143076,0.1372091659099617,0.14581060547798066,0.0012735849681250065,0.11361429030351859
B_equity_psi098,neutral,21,2.0,0.1163033871712585,UP,0.9846040755298042,0.9772498680518208,0.9769683727717637,0.9847339310657232,0.9846088,2.7526634120679902e-05,0.015395924470195776,0.02275013194817921,0.023031627228236262,0.015266068934276844,0.007354207477983432,0.477672353629695,0.49595610661912976,-0.008434409779699389,-0.17163268763680212
